input_file_name	gene_symbol	analysis_software_name
GCA_016904415.1_ASM1690441v1_genomic	oqxB17	abricate
GCA_016904415.1_ASM1690441v1_genomic	fosA_gen	abricate
GCA_016904415.1_ASM1690441v1_genomic	blaSHV-1	abricate
GCA_016904415.1_ASM1690441v1_genomic	arr-3	abricate
GCA_016904415.1_ASM1690441v1_genomic	dfrA27	abricate
GCA_016904415.1_ASM1690441v1_genomic	aadA16	abricate
GCA_016904415.1_ASM1690441v1_genomic	sul1	abricate
GCA_016904415.1_ASM1690441v1_genomic	blaCTX-M-15	abricate
GCA_016904415.1_ASM1690441v1_genomic	dfrA17	abricate
GCA_016904415.1_ASM1690441v1_genomic	aadA5	abricate
GCA_016904415.1_ASM1690441v1_genomic	sul1	abricate
GCA_016904415.1_ASM1690441v1_genomic	mdtB	srax
GCA_016904415.1_ASM1690441v1_genomic	mdtC	srax
GCA_016904415.1_ASM1690441v1_genomic	AAC(6')-Ib'	srax
GCA_016904415.1_ASM1690441v1_genomic	AAC(3)-IIe	srax
GCA_016904415.1_ASM1690441v1_genomic	AAC(3)-IV	srax
GCA_016904415.1_ASM1690441v1_genomic	AAC(6')-33	srax
GCA_016904415.1_ASM1690441v1_genomic	AAC(6')-Ie-APH(2'')-Ia	srax
GCA_016904415.1_ASM1690441v1_genomic	AAC(6')-IIc	srax
GCA_016904415.1_ASM1690441v1_genomic	aad(6)	srax
GCA_016904415.1_ASM1690441v1_genomic	aadA2	srax
GCA_016904415.1_ASM1690441v1_genomic	aadA16	srax
GCA_016904415.1_ASM1690441v1_genomic	aadA5	srax
GCA_016904415.1_ASM1690441v1_genomic	acrD	srax
GCA_016904415.1_ASM1690441v1_genomic	ANT(2'')-Ia	srax
GCA_016904415.1_ASM1690441v1_genomic	ANT(4')-Ib	srax
GCA_016904415.1_ASM1690441v1_genomic	APH(3'')-Ib	srax
GCA_016904415.1_ASM1690441v1_genomic	APH(3')-Ia	srax
GCA_016904415.1_ASM1690441v1_genomic	APH(3')-IIIa	srax
GCA_016904415.1_ASM1690441v1_genomic	APH(3')-VI	srax
GCA_016904415.1_ASM1690441v1_genomic	APH(4)-Ia	srax
GCA_016904415.1_ASM1690441v1_genomic	APH(6)-Id	srax
GCA_016904415.1_ASM1690441v1_genomic	armA	srax
GCA_016904415.1_ASM1690441v1_genomic	rmtB	srax
GCA_016904415.1_ASM1690441v1_genomic	rmtC	srax
GCA_016904415.1_ASM1690441v1_genomic	rmtF	srax
GCA_016904415.1_ASM1690441v1_genomic	cphA3	srax
GCA_016904415.1_ASM1690441v1_genomic	NDM-1	srax
GCA_016904415.1_ASM1690441v1_genomic	IMP-4	srax
GCA_016904415.1_ASM1690441v1_genomic	VIM-6	srax
GCA_016904415.1_ASM1690441v1_genomic	OXA-2	srax
GCA_016904415.1_ASM1690441v1_genomic	SHV-5	srax
GCA_016904415.1_ASM1690441v1_genomic	CMY-2	srax
GCA_016904415.1_ASM1690441v1_genomic	CTX-M-15	srax
GCA_016904415.1_ASM1690441v1_genomic	CTX-M-14	srax
GCA_016904415.1_ASM1690441v1_genomic	DHA-7	srax
GCA_016904415.1_ASM1690441v1_genomic	FOX-5	srax
GCA_016904415.1_ASM1690441v1_genomic	OXA-1	srax
GCA_016904415.1_ASM1690441v1_genomic	OXA-10	srax
GCA_016904415.1_ASM1690441v1_genomic	OXA-23	srax
GCA_016904415.1_ASM1690441v1_genomic	OXA-12	srax
GCA_016904415.1_ASM1690441v1_genomic	OXA-232	srax
GCA_016904415.1_ASM1690441v1_genomic	OXA-9	srax
GCA_016904415.1_ASM1690441v1_genomic	dfrA1	srax
GCA_016904415.1_ASM1690441v1_genomic	dfrA12	srax
GCA_016904415.1_ASM1690441v1_genomic	dfrA14	srax
GCA_016904415.1_ASM1690441v1_genomic	dfrA17	srax
GCA_016904415.1_ASM1690441v1_genomic	dfrA19	srax
GCA_016904415.1_ASM1690441v1_genomic	dfrA25	srax
GCA_016904415.1_ASM1690441v1_genomic	dfrA27	srax
GCA_016904415.1_ASM1690441v1_genomic	dfrA3b	srax
GCA_016904415.1_ASM1690441v1_genomic	qacA	srax
GCA_016904415.1_ASM1690441v1_genomic	QnrB19	srax
GCA_016904415.1_ASM1690441v1_genomic	QnrB35	srax
GCA_016904415.1_ASM1690441v1_genomic	QnrS1	srax
GCA_016904415.1_ASM1690441v1_genomic	AcrF	srax
GCA_016904415.1_ASM1690441v1_genomic	acrB	srax
GCA_016904415.1_ASM1690441v1_genomic	MexF	srax
GCA_016904415.1_ASM1690441v1_genomic	oqxB	srax
GCA_016904415.1_ASM1690441v1_genomic	adeF	srax
GCA_016904415.1_ASM1690441v1_genomic	MexI	srax
GCA_016904415.1_ASM1690441v1_genomic	vanA	srax
GCA_016904415.1_ASM1690441v1_genomic	vanHA	srax
GCA_016904415.1_ASM1690441v1_genomic	vanRA	srax
GCA_016904415.1_ASM1690441v1_genomic	vanRC	srax
GCA_016904415.1_ASM1690441v1_genomic	vanSA	srax
GCA_016904415.1_ASM1690441v1_genomic	vanXA	srax
GCA_016904415.1_ASM1690441v1_genomic	vanYA	srax
GCA_016904415.1_ASM1690441v1_genomic	adeB	srax
GCA_016904415.1_ASM1690441v1_genomic	tet(A)	srax
GCA_016904415.1_ASM1690441v1_genomic	EreA2	srax
GCA_016904415.1_ASM1690441v1_genomic	EreB	srax
GCA_016904415.1_ASM1690441v1_genomic	mphA	srax
GCA_016904415.1_ASM1690441v1_genomic	mphC	srax
GCA_016904415.1_ASM1690441v1_genomic	mphE	srax
GCA_016904415.1_ASM1690441v1_genomic	mexQ	srax
GCA_016904415.1_ASM1690441v1_genomic	efmA	srax
GCA_016904415.1_ASM1690441v1_genomic	mexY	srax
GCA_016904415.1_ASM1690441v1_genomic	MexD	srax
GCA_016904415.1_ASM1690441v1_genomic	adeJ	srax
GCA_016904415.1_ASM1690441v1_genomic	MexB	srax
GCA_016904415.1_ASM1690441v1_genomic	mdtF	srax
GCA_016904415.1_ASM1690441v1_genomic	evgS	srax
GCA_016904415.1_ASM1690441v1_genomic	MexW	srax
GCA_016904415.1_ASM1690441v1_genomic	ErmB	srax
GCA_016904415.1_ASM1690441v1_genomic	msrA	srax
GCA_016904415.1_ASM1690441v1_genomic	msrC	srax
GCA_016904415.1_ASM1690441v1_genomic	msrE	srax
GCA_016904415.1_ASM1690441v1_genomic	MuxB	srax
GCA_016904415.1_ASM1690441v1_genomic	MuxC	srax
GCA_016904415.1_ASM1690441v1_genomic	MexK	srax
GCA_016904415.1_ASM1690441v1_genomic	mdsB	srax
GCA_016904415.1_ASM1690441v1_genomic	KPC-3	srax
GCA_016904415.1_ASM1690441v1_genomic	TEM-1	srax
GCA_016904415.1_ASM1690441v1_genomic	Staphylococcus_mupA_conferring_resistance_to_mupirocin	srax
GCA_016904415.1_ASM1690441v1_genomic	mdtO	srax
GCA_016904415.1_ASM1690441v1_genomic	CARB-3	srax
GCA_016904415.1_ASM1690441v1_genomic	mecA	srax
GCA_016904415.1_ASM1690441v1_genomic	PC1_beta-lactamase_(blaZ)	srax
GCA_016904415.1_ASM1690441v1_genomic	arnA	srax
GCA_016904415.1_ASM1690441v1_genomic	MCR-1.1	srax
GCA_016904415.1_ASM1690441v1_genomic	MCR-9.1	srax
GCA_016904415.1_ASM1690441v1_genomic	catB3	srax
GCA_016904415.1_ASM1690441v1_genomic	catI	srax
GCA_016904415.1_ASM1690441v1_genomic	catII_from_Escherichia_coli_K-12	srax
GCA_016904415.1_ASM1690441v1_genomic	cmlA6	srax
GCA_016904415.1_ASM1690441v1_genomic	cmx	srax
GCA_016904415.1_ASM1690441v1_genomic	floR	srax
GCA_016904415.1_ASM1690441v1_genomic	mexN	srax
GCA_016904415.1_ASM1690441v1_genomic	arr-3	srax
GCA_016904415.1_ASM1690441v1_genomic	sul1	srax
GCA_016904415.1_ASM1690441v1_genomic	sul2	srax
GCA_016904415.1_ASM1690441v1_genomic	sul3	srax
GCA_016904415.1_ASM1690441v1_genomic	tet(B)	srax
GCA_016904415.1_ASM1690441v1_genomic	tet(D)	srax
GCA_016904415.1_ASM1690441v1_genomic	tet(E)	srax
GCA_016904415.1_ASM1690441v1_genomic	tet(G)	srax
GCA_016904415.1_ASM1690441v1_genomic	tet(K)	srax
GCA_016904415.1_ASM1690441v1_genomic	tet(L)	srax
GCA_016904415.1_ASM1690441v1_genomic	tetM	srax
GCA_016904415.1_ASM1690441v1_genomic	TriC	srax
GCA_016904415.1_ASM1690441v1_genomic	tetR	srax
GCA_016904415.1_ASM1690441v1_genomic	Acinetobacter_baumannii_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_016904415.1_ASM1690441v1_genomic	Acinetobacter_baumannii_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_016904415.1_ASM1690441v1_genomic	D_Ala_D_Ala_ligase	srax
GCA_016904415.1_ASM1690441v1_genomic	eatAv	srax
GCA_016904415.1_ASM1690441v1_genomic	Enterococcus_faecium_cls_conferring_resistance_to_daptomycin	srax
GCA_016904415.1_ASM1690441v1_genomic	Enterococcus_faecium_EF_Tu_mutants_conferring_resistance_to_GE2270A	srax
GCA_016904415.1_ASM1690441v1_genomic	Enterococcus_faecium_liaS_mutant_conferring_daptomycin_resistance	srax
GCA_016904415.1_ASM1690441v1_genomic	Escherichia_coli_cyaA_with_mutation_conferring_resistance_to_fosfomycin	srax
GCA_016904415.1_ASM1690441v1_genomic	Escherichia_coli_EF_Tu_mutants_conferring_resistance_to_kirromycin	srax
GCA_016904415.1_ASM1690441v1_genomic	Escherichia_coli_gyrB_conferring_resistance_to_aminocoumarin	srax
GCA_016904415.1_ASM1690441v1_genomic	Escherichia_coli_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_016904415.1_ASM1690441v1_genomic	Escherichia_coli_rpoB_mutants_conferring_resistance_to_rifampicin	srax
GCA_016904415.1_ASM1690441v1_genomic	Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolone	srax
GCA_016904415.1_ASM1690441v1_genomic	Pseudomonas_aeruginosa_gyrA_and_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_016904415.1_ASM1690441v1_genomic	Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_016904415.1_ASM1690441v1_genomic	Pseudomonas_aeruginosa_parE_conferring_resistance_to_fluoroquinolones	srax
GCA_016904415.1_ASM1690441v1_genomic	Shigella_flexneri_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_016904415.1_ASM1690441v1_genomic	Staphylococcus_aureus_fusA_with_mutation_conferring_resistance_to_fusidic_acid	srax
GCA_016904415.1_ASM1690441v1_genomic	Staphylococcus_aureus_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_016904415.1_ASM1690441v1_genomic	Staphylococcus_aureus_gyrB_conferring_resistance_to_aminocoumarin	srax
GCA_016904415.1_ASM1690441v1_genomic	Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin	srax
GCA_016904415.1_ASM1690441v1_genomic	Staphylococcus_aureus_mprF	srax
GCA_016904415.1_ASM1690441v1_genomic	Staphylococcus_aureus_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_016904415.1_ASM1690441v1_genomic	Staphylococcus_aureus_parE_conferring_resistance_to_aminocoumarin	srax
GCA_016904415.1_ASM1690441v1_genomic	Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_daptomycin	srax
GCA_016904415.1_ASM1690441v1_genomic	Staphylococcus_aureus_rpoC_conferring_resistance_to_daptomycin	srax
GCA_016904415.1_ASM1690441v1_genomic	Escherichia_coli_16S_rRNA_(rrsC)_mutation_conferring_resistance_to_kasugamicin	srax
GCA_016904415.1_ASM1690441v1_genomic	Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_oxazolidinone_antibiotics	srax
GCA_016904415.1_ASM1690441v1_genomic	Staphylococcus_aureus_23S_rRNA_with_mutation_conferring_resistance_to_linezolid	srax
GCA_016904415.1_ASM1690441v1_genomic	aadA5	resfinder.py
GCA_016904415.1_ASM1690441v1_genomic	blaCTX-M-15	resfinder.py
GCA_016904415.1_ASM1690441v1_genomic	fosA	resfinder.py
GCA_016904415.1_ASM1690441v1_genomic	oqxA	resfinder.py
GCA_016904415.1_ASM1690441v1_genomic	ARR-3	resfinder.py
GCA_016904415.1_ASM1690441v1_genomic	sul1	resfinder.py
GCA_016904415.1_ASM1690441v1_genomic	dfrA17	resfinder.py
GCA_008693765.1_ASM869376v1_genomic	mdtB	srax
GCA_008693765.1_ASM869376v1_genomic	mdtC	srax
GCA_008693765.1_ASM869376v1_genomic	AAC(6')-Ib'	srax
GCA_008693765.1_ASM869376v1_genomic	AAC(3)-IIe	srax
GCA_008693765.1_ASM869376v1_genomic	AAC(3)-IV	srax
GCA_008693765.1_ASM869376v1_genomic	AAC(6')-33	srax
GCA_008693765.1_ASM869376v1_genomic	AAC(6')-Ie-APH(2'')-Ia	srax
GCA_008693765.1_ASM869376v1_genomic	AAC(6')-IIc	srax
GCA_008693765.1_ASM869376v1_genomic	aad(6)	srax
GCA_008693765.1_ASM869376v1_genomic	aadA2	srax
GCA_008693765.1_ASM869376v1_genomic	aadA16	srax
GCA_008693765.1_ASM869376v1_genomic	aadA5	srax
GCA_008693765.1_ASM869376v1_genomic	acrD	srax
GCA_008693765.1_ASM869376v1_genomic	ANT(2'')-Ia	srax
GCA_008693765.1_ASM869376v1_genomic	ANT(4')-Ib	srax
GCA_008693765.1_ASM869376v1_genomic	APH(3'')-Ib	srax
GCA_008693765.1_ASM869376v1_genomic	APH(3')-Ia	srax
GCA_008693765.1_ASM869376v1_genomic	APH(3')-IIIa	srax
GCA_008693765.1_ASM869376v1_genomic	APH(3')-VI	srax
GCA_008693765.1_ASM869376v1_genomic	APH(4)-Ia	srax
GCA_008693765.1_ASM869376v1_genomic	APH(6)-Id	srax
GCA_008693765.1_ASM869376v1_genomic	armA	srax
GCA_008693765.1_ASM869376v1_genomic	rmtB	srax
GCA_008693765.1_ASM869376v1_genomic	rmtC	srax
GCA_008693765.1_ASM869376v1_genomic	rmtF	srax
GCA_008693765.1_ASM869376v1_genomic	cphA3	srax
GCA_008693765.1_ASM869376v1_genomic	NDM-1	srax
GCA_008693765.1_ASM869376v1_genomic	IMP-4	srax
GCA_008693765.1_ASM869376v1_genomic	VIM-6	srax
GCA_008693765.1_ASM869376v1_genomic	OXA-2	srax
GCA_008693765.1_ASM869376v1_genomic	SHV-5	srax
GCA_008693765.1_ASM869376v1_genomic	CMY-2	srax
GCA_008693765.1_ASM869376v1_genomic	CTX-M-15	srax
GCA_008693765.1_ASM869376v1_genomic	CTX-M-14	srax
GCA_008693765.1_ASM869376v1_genomic	DHA-7	srax
GCA_008693765.1_ASM869376v1_genomic	FOX-5	srax
GCA_008693765.1_ASM869376v1_genomic	OXA-1	srax
GCA_008693765.1_ASM869376v1_genomic	OXA-10	srax
GCA_008693765.1_ASM869376v1_genomic	OXA-23	srax
GCA_008693765.1_ASM869376v1_genomic	OXA-12	srax
GCA_008693765.1_ASM869376v1_genomic	OXA-232	srax
GCA_008693765.1_ASM869376v1_genomic	OXA-9	srax
GCA_008693765.1_ASM869376v1_genomic	dfrA1	srax
GCA_008693765.1_ASM869376v1_genomic	dfrA12	srax
GCA_008693765.1_ASM869376v1_genomic	dfrA14	srax
GCA_008693765.1_ASM869376v1_genomic	dfrA17	srax
GCA_008693765.1_ASM869376v1_genomic	dfrA19	srax
GCA_008693765.1_ASM869376v1_genomic	dfrA25	srax
GCA_008693765.1_ASM869376v1_genomic	dfrA27	srax
GCA_008693765.1_ASM869376v1_genomic	dfrA3b	srax
GCA_008693765.1_ASM869376v1_genomic	qacA	srax
GCA_008693765.1_ASM869376v1_genomic	QnrB19	srax
GCA_008693765.1_ASM869376v1_genomic	QnrB35	srax
GCA_008693765.1_ASM869376v1_genomic	QnrS1	srax
GCA_008693765.1_ASM869376v1_genomic	AcrF	srax
GCA_008693765.1_ASM869376v1_genomic	acrB	srax
GCA_008693765.1_ASM869376v1_genomic	MexF	srax
GCA_008693765.1_ASM869376v1_genomic	oqxB	srax
GCA_008693765.1_ASM869376v1_genomic	adeF	srax
GCA_008693765.1_ASM869376v1_genomic	MexI	srax
GCA_008693765.1_ASM869376v1_genomic	vanA	srax
GCA_008693765.1_ASM869376v1_genomic	vanHA	srax
GCA_008693765.1_ASM869376v1_genomic	vanRA	srax
GCA_008693765.1_ASM869376v1_genomic	vanRC	srax
GCA_008693765.1_ASM869376v1_genomic	vanSA	srax
GCA_008693765.1_ASM869376v1_genomic	vanXA	srax
GCA_008693765.1_ASM869376v1_genomic	vanYA	srax
GCA_008693765.1_ASM869376v1_genomic	adeB	srax
GCA_008693765.1_ASM869376v1_genomic	tet(A)	srax
GCA_008693765.1_ASM869376v1_genomic	EreA2	srax
GCA_008693765.1_ASM869376v1_genomic	EreB	srax
GCA_008693765.1_ASM869376v1_genomic	mphA	srax
GCA_008693765.1_ASM869376v1_genomic	mphC	srax
GCA_008693765.1_ASM869376v1_genomic	mphE	srax
GCA_008693765.1_ASM869376v1_genomic	mexQ	srax
GCA_008693765.1_ASM869376v1_genomic	efmA	srax
GCA_008693765.1_ASM869376v1_genomic	mexY	srax
GCA_008693765.1_ASM869376v1_genomic	MexD	srax
GCA_008693765.1_ASM869376v1_genomic	adeJ	srax
GCA_008693765.1_ASM869376v1_genomic	MexB	srax
GCA_008693765.1_ASM869376v1_genomic	mdtF	srax
GCA_008693765.1_ASM869376v1_genomic	evgS	srax
GCA_008693765.1_ASM869376v1_genomic	MexW	srax
GCA_008693765.1_ASM869376v1_genomic	ErmB	srax
GCA_008693765.1_ASM869376v1_genomic	msrA	srax
GCA_008693765.1_ASM869376v1_genomic	msrC	srax
GCA_008693765.1_ASM869376v1_genomic	msrE	srax
GCA_008693765.1_ASM869376v1_genomic	MuxB	srax
GCA_008693765.1_ASM869376v1_genomic	MuxC	srax
GCA_008693765.1_ASM869376v1_genomic	MexK	srax
GCA_008693765.1_ASM869376v1_genomic	mdsB	srax
GCA_008693765.1_ASM869376v1_genomic	KPC-3	srax
GCA_008693765.1_ASM869376v1_genomic	TEM-1	srax
GCA_008693765.1_ASM869376v1_genomic	Staphylococcus_mupA_conferring_resistance_to_mupirocin	srax
GCA_008693765.1_ASM869376v1_genomic	mdtO	srax
GCA_008693765.1_ASM869376v1_genomic	CARB-3	srax
GCA_008693765.1_ASM869376v1_genomic	mecA	srax
GCA_008693765.1_ASM869376v1_genomic	PC1_beta-lactamase_(blaZ)	srax
GCA_008693765.1_ASM869376v1_genomic	arnA	srax
GCA_008693765.1_ASM869376v1_genomic	MCR-1.1	srax
GCA_008693765.1_ASM869376v1_genomic	MCR-9.1	srax
GCA_008693765.1_ASM869376v1_genomic	catB3	srax
GCA_008693765.1_ASM869376v1_genomic	catI	srax
GCA_008693765.1_ASM869376v1_genomic	catII_from_Escherichia_coli_K-12	srax
GCA_008693765.1_ASM869376v1_genomic	cmlA6	srax
GCA_008693765.1_ASM869376v1_genomic	cmx	srax
GCA_008693765.1_ASM869376v1_genomic	floR	srax
GCA_008693765.1_ASM869376v1_genomic	mexN	srax
GCA_008693765.1_ASM869376v1_genomic	arr-3	srax
GCA_008693765.1_ASM869376v1_genomic	sul1	srax
GCA_008693765.1_ASM869376v1_genomic	sul2	srax
GCA_008693765.1_ASM869376v1_genomic	sul3	srax
GCA_008693765.1_ASM869376v1_genomic	tet(B)	srax
GCA_008693765.1_ASM869376v1_genomic	tet(D)	srax
GCA_008693765.1_ASM869376v1_genomic	tet(E)	srax
GCA_008693765.1_ASM869376v1_genomic	tet(G)	srax
GCA_008693765.1_ASM869376v1_genomic	tet(K)	srax
GCA_008693765.1_ASM869376v1_genomic	tet(L)	srax
GCA_008693765.1_ASM869376v1_genomic	tetM	srax
GCA_008693765.1_ASM869376v1_genomic	TriC	srax
GCA_008693765.1_ASM869376v1_genomic	tetR	srax
GCA_008693765.1_ASM869376v1_genomic	Acinetobacter_baumannii_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_008693765.1_ASM869376v1_genomic	Acinetobacter_baumannii_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_008693765.1_ASM869376v1_genomic	D_Ala_D_Ala_ligase	srax
GCA_008693765.1_ASM869376v1_genomic	eatAv	srax
GCA_008693765.1_ASM869376v1_genomic	Enterococcus_faecium_cls_conferring_resistance_to_daptomycin	srax
GCA_008693765.1_ASM869376v1_genomic	Enterococcus_faecium_EF_Tu_mutants_conferring_resistance_to_GE2270A	srax
GCA_008693765.1_ASM869376v1_genomic	Enterococcus_faecium_liaS_mutant_conferring_daptomycin_resistance	srax
GCA_008693765.1_ASM869376v1_genomic	Escherichia_coli_cyaA_with_mutation_conferring_resistance_to_fosfomycin	srax
GCA_008693765.1_ASM869376v1_genomic	Escherichia_coli_EF_Tu_mutants_conferring_resistance_to_Enacyloxin_IIa	srax
GCA_008693765.1_ASM869376v1_genomic	Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_008693765.1_ASM869376v1_genomic	Escherichia_coli_gyrB_conferring_resistance_to_aminocoumarin	srax
GCA_008693765.1_ASM869376v1_genomic	Escherichia_coli_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_008693765.1_ASM869376v1_genomic	Escherichia_coli_rpoB_mutants_conferring_resistance_to_rifampicin	srax
GCA_008693765.1_ASM869376v1_genomic	Morganella_morganii_gyrB_conferring_resistance_to_fluoroquinolone	srax
GCA_008693765.1_ASM869376v1_genomic	Pseudomonas_aeruginosa_gyrA_and_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_008693765.1_ASM869376v1_genomic	Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_008693765.1_ASM869376v1_genomic	Pseudomonas_aeruginosa_parE_conferring_resistance_to_fluoroquinolones	srax
GCA_008693765.1_ASM869376v1_genomic	Staphylococcus_aureus_fusA_with_mutation_conferring_resistance_to_fusidic_acid	srax
GCA_008693765.1_ASM869376v1_genomic	Staphylococcus_aureus_gyrA_conferring_resistance_to_fluoroquinolones	srax
GCA_008693765.1_ASM869376v1_genomic	Staphylococcus_aureus_gyrB_conferring_resistance_to_aminocoumarin	srax
GCA_008693765.1_ASM869376v1_genomic	Staphylococcus_aureus_ileS_with_mutation_conferring_resistance_to_mupirocin	srax
GCA_008693765.1_ASM869376v1_genomic	Staphylococcus_aureus_mprF	srax
GCA_008693765.1_ASM869376v1_genomic	Staphylococcus_aureus_parC_conferring_resistance_to_fluoroquinolone	srax
GCA_008693765.1_ASM869376v1_genomic	Staphylococcus_aureus_parE_conferring_resistance_to_aminocoumarin	srax
GCA_008693765.1_ASM869376v1_genomic	Staphylococcus_aureus_rpoB_mutants_conferring_resistance_to_daptomycin	srax
GCA_008693765.1_ASM869376v1_genomic	Staphylococcus_aureus_rpoC_conferring_resistance_to_daptomycin	srax
GCA_008693765.1_ASM869376v1_genomic	Escherichia_coli_16S_rRNA_(rrsC)_mutation_conferring_resistance_to_kasugamicin	srax
GCA_008693765.1_ASM869376v1_genomic	Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_oxazolidinone_antibiotics	srax
GCA_008693765.1_ASM869376v1_genomic	Staphylococcus_aureus_23S_rRNA_with_mutation_conferring_resistance_to_linezolid	srax
GCA_008693765.1_ASM869376v1_genomic	Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics	srax
GCA_008693765.1_ASM869376v1_genomic	ant(6)-Ia	resfinder.py
GCA_008693765.1_ASM869376v1_genomic	blaZ	resfinder.py
GCA_008693765.1_ASM869376v1_genomic	mph(C)	resfinder.py
GCA_008693765.1_ASM869376v1_genomic	mph(C)	csstar
GCA_008693765.1_ASM869376v1_genomic	msr(A)	csstar
GCA_008693765.1_ASM869376v1_genomic	blaZ	csstar
GCA_008693765.1_ASM869376v1_genomic	apH	csstar
GCA_008693765.1_ASM869376v1_genomic	mecA	csstar
GCA_008693765.1_ASM869376v1_genomic	blaZ	csstar
GCA_008693765.1_ASM869376v1_genomic	aph(3')	csstar
GCA_008693765.1_ASM869376v1_genomic	dha1	csstar
GCA_008693765.1_ASM869376v1_genomic	norA	csstar
GCA_008693765.1_ASM869376v1_genomic	sat4A	csstar
GCA_008693765.1_ASM869376v1_genomic	ant(6)TR	csstar
GCA_008693765.1_ASM869376v1_genomic	blaI	csstar
GCA_008693765.1_ASM869376v1_genomic	tet(38)	csstar
GCA_008693765.1_ASM869376v1_genomic	Staphylococcus aureus LmrS	rgi
GCA_008693765.1_ASM869376v1_genomic	arlR	rgi
GCA_008693765.1_ASM869376v1_genomic	arlR	rgi
GCA_008693765.1_ASM869376v1_genomic	arlS	rgi
GCA_008693765.1_ASM869376v1_genomic	Staphylococcus aureus norA	rgi
GCA_008693765.1_ASM869376v1_genomic	mgrA	rgi
GCA_008693765.1_ASM869376v1_genomic	mepA	rgi
GCA_008693765.1_ASM869376v1_genomic	mepR	rgi
GCA_008693765.1_ASM869376v1_genomic	tet(38)	rgi
GCA_008693765.1_ASM869376v1_genomic	mecR1	rgi
GCA_008693765.1_ASM869376v1_genomic	mecA	rgi
GCA_008693765.1_ASM869376v1_genomic	msrA	rgi
GCA_008693765.1_ASM869376v1_genomic	mphC	rgi
GCA_008693765.1_ASM869376v1_genomic	PC1 beta-lactamase (blaZ)	rgi
GCA_008693765.1_ASM869376v1_genomic	APH(3')-IIIa	rgi
GCA_008693765.1_ASM869376v1_genomic	SAT-4	rgi
GCA_008693765.1_ASM869376v1_genomic	msrA	rgi
GCA_008693765.1_ASM869376v1_genomic	msr(A)	abricate
GCA_008693765.1_ASM869376v1_genomic	mph(C)	abricate
GCA_008693765.1_ASM869376v1_genomic	blaZ	abricate
GCA_008693765.1_ASM869376v1_genomic	blaR1	abricate
GCA_008693765.1_ASM869376v1_genomic	blaI_of_Z	abricate
GCA_008693765.1_ASM869376v1_genomic	aph(3')-IIIa	abricate
GCA_008693765.1_ASM869376v1_genomic	sat4	abricate
GCA_008693765.1_ASM869376v1_genomic	tet(38)	abricate
GCA_008693765.1_ASM869376v1_genomic	mecA	abricate
GCA_001019205.2_ASM101920v2_genomic	blaZ	resfinder.py
GCA_001019205.2_ASM101920v2_genomic	fusC	resfinder.py
GCA_001019205.2_ASM101920v2_genomic	mdtB	srax
GCA_001019205.2_ASM101920v2_genomic	mdtC	srax
GCA_001019205.2_ASM101920v2_genomic	AAC(6')-Ib'	srax
GCA_001019205.2_ASM101920v2_genomic	AAC(3)-IIe	srax
GCA_001019205.2_ASM101920v2_genomic	AAC(3)-IV	srax
GCA_001019205.2_ASM101920v2_genomic	AAC(6')-33	srax
GCA_001019205.2_ASM101920v2_genomic	AAC(6')-Ie-APH(2'')-Ia	srax
GCA_001019205.2_ASM101920v2_genomic	AAC(6')-IIc	srax
GCA_001019205.2_ASM101920v2_genomic	aad(6)	srax
GCA_001019205.2_ASM101920v2_genomic	aadA2	srax
GCA_001019205.2_ASM101920v2_genomic	aadA16	srax
GCA_001019205.2_ASM101920v2_genomic	aadA5	srax
GCA_001019205.2_ASM101920v2_genomic	acrD	srax
GCA_001019205.2_ASM101920v2_genomic	ANT(2'')-Ia	srax
GCA_001019205.2_ASM101920v2_genomic	ANT(4')-Ib	srax
GCA_001019205.2_ASM101920v2_genomic	APH(3'')-Ib	srax
GCA_001019205.2_ASM101920v2_genomic	APH(3')-Ia	srax
GCA_001019205.2_ASM101920v2_genomic	APH(3')-IIIa	srax
GCA_001019205.2_ASM101920v2_genomic	APH(3')-VI	srax
GCA_001019205.2_ASM101920v2_genomic	APH(4)-Ia	srax
GCA_001019205.2_ASM101920v2_genomic	APH(6)-Id	srax
